SiteID,2088871,Site Timezone,-6,Data Timezone,0,Longitude,-100.302795,Latitude,52.370647
Year,Month,Day,Hour,Minute,wind speed at 10m (m/s),wind direction at 10m (deg)
2018,3,13,15,0,8.08,246.56
2018,3,13,16,0,7.04,235.15
2018,3,13,17,0,5.37,236.76
2018,3,13,18,0,6.36,238.54
2018,3,13,19,0,6.37,241.98000000000002
2018,3,13,20,0,6.92,248.06
2018,3,13,21,0,6.82,247.41
2018,3,13,22,0,6.16,250.61
2018,3,13,23,0,4.45,250.77
2018,3,14,0,0,5.5600000000000005,254.03
2018,3,14,1,0,5.66,264.27
2018,3,14,2,0,5.11,273.62
2018,3,14,3,0,4.64,291.68
2018,3,14,4,0,3.02,290.92
2018,3,14,5,0,2.24,284.19
2018,3,14,6,0,3.06,296.17
2018,3,14,7,0,2.58,287.15000000000003
2018,3,14,8,0,3.1,315.82
2018,3,14,9,0,5.69,359.34000000000003
2018,3,14,10,0,5,1.43
2018,3,14,11,0,3.24,348.51
2018,3,14,12,0,3.61,354.25
2018,3,14,13,0,4.51,13.66
2018,3,14,14,0,5.13,16.78
2018,3,14,15,0,4.19,47.14
2018,3,14,16,0,3.62,48.32
2018,3,14,17,0,2.8000000000000003,40.76
2018,3,14,18,0,2.15,6.22
2018,3,14,19,0,3.59,330.05
2018,3,14,20,0,4.86,328.64
2018,3,14,21,0,3.21,341.92
2018,3,14,22,0,2.0300000000000002,16.62
2018,3,14,23,0,2.49,37.56
2018,3,15,0,0,1.76,47.44
2018,3,15,1,0,3.08,65.77
2018,3,15,2,0,3.4,62.22
2018,3,15,3,0,3.75,84.67
2018,3,15,4,0,3.33,103.15
2018,3,15,5,0,2.44,110.61
2018,3,15,6,0,3.1,102.32000000000001
2018,3,15,7,0,3.0500000000000003,138.44
2018,3,15,8,0,3.06,152.84
2018,3,15,9,0,3.44,149.59
2018,3,15,10,0,3.49,131.79
2018,3,15,11,0,3.67,151.45000000000002
2018,3,15,12,0,3.5100000000000002,153.94
2018,3,15,13,0,3.77,161.25
2018,3,15,14,0,3.41,173.51
2018,3,15,15,0,3.86,164.77
2018,3,15,16,0,4.41,155.91
2018,3,15,17,0,4.39,156.04
2018,3,15,18,0,4.66,150.4
2018,3,15,19,0,4.89,157.95000000000002
2018,3,15,20,0,4.64,162.34
2018,3,15,21,0,4.53,156.97
2018,3,15,22,0,4.15,154.65
2018,3,15,23,0,4.38,148.8
2018,3,16,0,0,3.7600000000000002,142.79
2018,3,16,1,0,3.66,141.29
2018,3,16,2,0,4.28,144.63
2018,3,16,3,0,4.44,151.47
2018,3,16,4,0,4.39,170.46
2018,3,16,5,0,4.07,165.03
2018,3,16,6,0,3.5,157.77
2018,3,16,7,0,2.84,155.81
2018,3,16,8,0,3.56,202.43
2018,3,16,9,0,2.68,191.46
2018,3,16,10,0,2.66,178.66
2018,3,16,11,0,2.24,170.83
2018,3,16,12,0,2.8000000000000003,179.46
2018,3,16,13,0,2.2800000000000002,176.67000000000002
2018,3,16,14,0,1.23,187.01
2018,3,16,15,0,0.61,156.52
2018,3,16,16,0,0.6,158.51
2018,3,16,17,0,0.19,103.71000000000001
2018,3,16,18,0,0.26,341.36
2018,3,16,19,0,0.09,285.58
2018,3,16,20,0,0.14,335.46
2018,3,16,21,0,0.11,359.73
2018,3,16,22,0,0.42,168.86
2018,3,16,23,0,2.83,148.56
2018,3,17,0,0,2.37,152.86
2018,3,17,1,0,2.36,160.58
2018,3,17,2,0,1.86,179.76
2018,3,17,3,0,1.6,209.92000000000002
2018,3,17,4,0,1.36,216.84
2018,3,17,5,0,2.6,232.94
2018,3,17,6,0,4.15,263.13
2018,3,17,7,0,4.01,265.56
2018,3,17,8,0,4.04,253.81
2018,3,17,9,0,3.99,257.37
2018,3,17,10,0,3.16,260.02
2018,3,17,11,0,2.74,255.96
2018,3,17,12,0,3.16,242.74
2018,3,17,13,0,2.71,257.79
2018,3,17,14,0,3.17,260.77
2018,3,17,15,0,2.88,322.02
2018,3,17,16,0,2.1,326
2018,3,17,17,0,0.79,326.07
2018,3,17,18,0,0.5700000000000001,256.3
2018,3,17,19,0,1.2,307.11
2018,3,17,20,0,1.18,322.99
2018,3,17,21,0,0.87,334.7
2018,3,17,22,0,1.1300000000000001,348.02
2018,3,17,23,0,0.98,325.52
2018,3,18,0,0,2.58,5.22
2018,3,18,1,0,3.44,11.63
2018,3,18,2,0,4.25,13.48
2018,3,18,3,0,3.5700000000000003,13.120000000000001
2018,3,18,4,0,2.39,2.07
2018,3,18,5,0,2.7800000000000002,353.99
2018,3,18,6,0,1.86,18.42
2018,3,18,7,0,3.13,62.22
2018,3,18,8,0,2.16,48.07
2018,3,18,9,0,2.6,35.64
2018,3,18,10,0,2.89,29.37
2018,3,18,11,0,3.87,62.21
2018,3,18,12,0,4.07,64.83
2018,3,18,13,0,4.5600000000000005,64.8
2018,3,18,14,0,4.5,64.13
2018,3,18,15,0,4.29,65.12
2018,3,18,16,0,2.7800000000000002,40.97
2018,3,18,17,0,3.3000000000000003,44.5
2018,3,18,18,0,2.75,356.89
2018,3,18,19,0,3.61,4.2700000000000005
2018,3,18,20,0,3.85,0.86
2018,3,18,21,0,3.04,18.11
2018,3,18,22,0,3.12,36.04
2018,3,18,23,0,3.34,45.800000000000004
2018,3,19,0,0,3.4,36.410000000000004
2018,3,19,1,0,4.14,36.65
2018,3,19,2,0,4.2700000000000005,34.69
2018,3,19,3,0,4.25,43.47
2018,3,19,4,0,3.9,54.11
2018,3,19,5,0,4.15,53.75
2018,3,19,6,0,3.9,62.730000000000004
2018,3,19,7,0,3.73,66.47
2018,3,19,8,0,2.96,65.71000000000001
2018,3,19,9,0,2.52,60.74
2018,3,19,10,0,2.5300000000000002,58.06
2018,3,19,11,0,2.52,30.12
2018,3,19,12,0,2.66,31.87
2018,3,19,13,0,2.69,33.76
2018,3,19,14,0,2.89,29.63
2018,3,19,15,0,2.48,37.160000000000004
2018,3,19,16,0,2.37,19.45
2018,3,19,17,0,1.72,341.28000000000003
2018,3,19,18,0,2.72,321.42
2018,3,19,19,0,2.98,319.98
2018,3,19,20,0,2.29,329.18
2018,3,19,21,0,2.08,339.53000000000003
2018,3,19,22,0,2.18,342.82
2018,3,19,23,0,1.94,347.85
2018,3,20,0,0,1.43,1.27
2018,3,20,1,0,1.6600000000000001,351.35
2018,3,20,2,0,1.04,0.39
2018,3,20,3,0,1.07,104.97
2018,3,20,4,0,1.97,153.34
2018,3,20,5,0,1.8800000000000001,149.5
2018,3,20,6,0,2.19,151.19
2018,3,20,7,0,2.29,148.74
2018,3,20,8,0,2.16,145.3
2018,3,20,9,0,2.68,144.67000000000002
2018,3,20,10,0,2.43,134.14000000000001
2018,3,20,11,0,2.34,138.45000000000002
2018,3,20,12,0,2.54,144.64000000000001
2018,3,20,13,0,2.6,139.96
2018,3,20,14,0,3.47,145.23
2018,3,20,15,0,3.42,149.56
2018,3,20,16,0,3.81,147.4
2018,3,20,17,0,4.48,142.94
2018,3,20,18,0,4.46,141.31
2018,3,20,19,0,4.51,140.72
2018,3,20,20,0,4.5600000000000005,140.77
2018,3,20,21,0,4.62,144.36
2018,3,20,22,0,4.48,154.78
2018,3,20,23,0,4.23,156.79
2018,3,21,0,0,3.6,138.04
2018,3,21,1,0,3.09,138.15
2018,3,21,2,0,2.97,131.08
2018,3,21,3,0,2.82,135.91
2018,3,21,4,0,2.44,136.45
2018,3,21,5,0,1.75,135.51
2018,3,21,6,0,1.72,146.18
2018,3,21,7,0,2.08,157.70000000000002
2018,3,21,8,0,1.37,155.24
2018,3,21,9,0,1.67,168.83
2018,3,21,10,0,1.8800000000000001,247.78
2018,3,21,11,0,3.06,281.59000000000003
2018,3,21,12,0,1.82,280.19
2018,3,21,13,0,2.0100000000000002,264.43
2018,3,21,14,0,1.56,271.67
2018,3,21,15,0,0.67,307.91
2018,3,21,16,0,1.3800000000000001,2.72
2018,3,21,17,0,0.88,306.09000000000003
2018,3,21,18,0,0.48,213.45000000000002
2018,3,21,19,0,0.96,132.94
2018,3,21,20,0,1.6,160.63
2018,3,21,21,0,1.79,159.19
2018,3,21,22,0,2.38,147.85
2018,3,21,23,0,2.6,146.84
2018,3,22,0,0,2.19,145.19
2018,3,22,1,0,2.05,136.95000000000002
2018,3,22,2,0,2.17,135.4
2018,3,22,3,0,2.0100000000000002,126.68
2018,3,22,4,0,1.81,116.79
2018,3,22,5,0,1.4000000000000001,88.68
2018,3,22,6,0,1.54,78.57000000000001
2018,3,22,7,0,1.34,60.120000000000005
2018,3,22,8,0,2.73,338.52
2018,3,22,9,0,2.4,17.14
2018,3,22,10,0,1.8900000000000001,8.370000000000001
2018,3,22,11,0,2.09,317.63
2018,3,22,12,0,3.0100000000000002,2.58
2018,3,22,13,0,2.36,2.56
2018,3,22,14,0,2.52,35.04
2018,3,22,15,0,2.04,6.54
2018,3,22,16,0,3.5300000000000002,337.55
2018,3,22,17,0,4.15,345.48
2018,3,22,18,0,4.14,336.22
2018,3,22,19,0,4.13,333.35
2018,3,22,20,0,2.33,26.77
2018,3,22,21,0,3.24,48.67
2018,3,22,22,0,3.71,64.59
2018,3,22,23,0,3.29,83.48
2018,3,23,0,0,5.64,65.96000000000001
2018,3,23,1,0,6.1000000000000005,64.26
2018,3,23,2,0,6.75,70.48
2018,3,23,3,0,6.32,75.22
2018,3,23,4,0,5.79,79.79
2018,3,23,5,0,6.72,82.66
2018,3,23,6,0,5.83,88.73
2018,3,23,7,0,6.38,91.37
2018,3,23,8,0,5.8100000000000005,93.43
2018,3,23,9,0,5.2,98.7
2018,3,23,10,0,5.05,103.17
2018,3,23,11,0,5.05,106.83
2018,3,23,12,0,4.05,113.91
2018,3,23,13,0,4.44,111.85000000000001
2018,3,23,14,0,4.78,115.12
2018,3,23,15,0,4.44,118.45
2018,3,23,16,0,4.6000000000000005,114.86
2018,3,23,17,0,4.84,127.26
2018,3,23,18,0,5.33,124.7
2018,3,23,19,0,5.71,130.01
2018,3,23,20,0,6.33,133.88
2018,3,23,21,0,6.22,137.72
2018,3,23,22,0,6.33,139.35
2018,3,23,23,0,6.68,128.01
2018,3,24,0,0,5.29,126.19
2018,3,24,1,0,5.43,124.07000000000001
2018,3,24,2,0,5.44,127.85000000000001
2018,3,24,3,0,5.74,133.14000000000001
2018,3,24,4,0,6.38,135.61
2018,3,24,5,0,6.8500000000000005,140.65
2018,3,24,6,0,6.390000000000001,141.29
2018,3,24,7,0,6.16,140.59
2018,3,24,8,0,5.82,139.85
2018,3,24,9,0,6.17,149.18
2018,3,24,10,0,7.41,150.04
2018,3,24,11,0,6.67,153.85
2018,3,24,12,0,6.96,156.77
2018,3,24,13,0,6.78,159.81
2018,3,24,14,0,7.49,164.53
2018,3,24,15,0,7.2700000000000005,165.29
2018,3,24,16,0,6.5,170.29
2018,3,24,17,0,5.61,172.04
2018,3,24,18,0,4.53,172.28
2018,3,24,19,0,5.18,169.18
2018,3,24,20,0,5.71,164.57
2018,3,24,21,0,5.78,156.66
2018,3,24,22,0,5.99,159.15
2018,3,24,23,0,5.48,159.99
2018,3,25,0,0,4.79,158.52
2018,3,25,1,0,5.09,156.08
2018,3,25,2,0,5,155.76
2018,3,25,3,0,5.75,158.46
2018,3,25,4,0,5.5200000000000005,163.75
2018,3,25,5,0,5.91,160.86
2018,3,25,6,0,4.71,159.39000000000001
2018,3,25,7,0,5.2,172.81
2018,3,25,8,0,5.78,166.84
2018,3,25,9,0,5.66,165.42000000000002
2018,3,25,10,0,5.64,164.62
2018,3,25,11,0,5.98,161.38
2018,3,25,12,0,5.71,163.66
2018,3,25,13,0,4.73,176.78
2018,3,25,14,0,3.69,176.98
2018,3,25,15,0,3.7,177.5
2018,3,25,16,0,3.74,209.89000000000001
2018,3,25,17,0,6.0600000000000005,232.77
2018,3,25,18,0,6.34,237.85
2018,3,25,19,0,4.82,219.09
2018,3,25,20,0,5.91,235.71
2018,3,25,21,0,5.69,235.62
2018,3,25,22,0,4.61,261.08
2018,3,25,23,0,4.72,305.21
2018,3,26,0,0,7.0200000000000005,303.36
2018,3,26,1,0,6.28,308.29
2018,3,26,2,0,3.5,302.07
2018,3,26,3,0,2.73,271.85
2018,3,26,4,0,3.08,282.93
2018,3,26,5,0,2.96,310.43
2018,3,26,6,0,4.32,314.34000000000003
2018,3,26,7,0,2.97,342.28000000000003
2018,3,26,8,0,1.04,309.6
2018,3,26,9,0,1.34,213.17000000000002
2018,3,26,10,0,1.92,192.02
2018,3,26,11,0,2.33,186.78
2018,3,26,12,0,1.68,176.53
2018,3,26,13,0,1.4000000000000001,170.86
2018,3,26,14,0,2.64,167.68
2018,3,26,15,0,3.44,160.32
2018,3,26,16,0,4.37,161.25
2018,3,26,17,0,4.64,169.79
2018,3,26,18,0,4.48,169.38
2018,3,26,19,0,4.15,160.72
2018,3,26,20,0,4.79,155.06
2018,3,26,21,0,5.11,155.51
2018,3,26,22,0,4.93,158.69
2018,3,26,23,0,5.6000000000000005,161.44
2018,3,27,0,0,5.39,163.57
2018,3,27,1,0,5.3500000000000005,172.73
2018,3,27,2,0,4.51,182.76
2018,3,27,3,0,3.7,177.57
2018,3,27,4,0,3.75,180.25
2018,3,27,5,0,4.05,174.58
2018,3,27,6,0,3.04,192.84
2018,3,27,7,0,3.08,194.4
2018,3,27,8,0,3.6,203.45000000000002
2018,3,27,9,0,3.98,211.59
2018,3,27,10,0,2.4,260.89
2018,3,27,11,0,4.33,268.32
2018,3,27,12,0,5.54,292.25
2018,3,27,13,0,8.4,328.52
2018,3,27,14,0,5.49,335.88
2018,3,27,15,0,7.3100000000000005,342.84000000000003
2018,3,27,16,0,6.7700000000000005,332.97
2018,3,27,17,0,7.66,354.75
2018,3,27,18,0,6.92,354.02
2018,3,27,19,0,6.3100000000000005,351.67
2018,3,27,20,0,5.33,344.31
2018,3,27,21,0,4.74,338.55
2018,3,27,22,0,2.18,351.88
2018,3,27,23,0,2.99,65.27
2018,3,28,0,0,3.06,49.61
2018,3,28,1,0,2.49,48.44
2018,3,28,2,0,3.81,44.31
2018,3,28,3,0,4.45,65.37
2018,3,28,4,0,4.5200000000000005,60.77
2018,3,28,5,0,3.85,43.83
2018,3,28,6,0,4.88,26.76
2018,3,28,7,0,6.57,16.65
2018,3,28,8,0,6.51,12.92
2018,3,28,9,0,6.68,9.53
2018,3,28,10,0,7.3100000000000005,2.47
2018,3,28,11,0,8.16,0.89
2018,3,28,12,0,8.31,352.35
2018,3,28,13,0,8.5,341.08
2018,3,28,14,0,8.76,334.69
2018,3,28,15,0,7.88,333.17
2018,3,28,16,0,7.73,329.72
2018,3,28,17,0,6.25,319.32
2018,3,28,18,0,6.390000000000001,293.68
2018,3,28,19,0,5.29,306.75
2018,3,28,20,0,2.91,315.21
2018,3,28,21,0,3.09,299.02
2018,3,28,22,0,5.41,274.3
2018,3,28,23,0,4.9,284.66
2018,3,29,0,0,3.56,295.45
2018,3,29,1,0,3.66,272.28000000000003
2018,3,29,2,0,3.99,261.65
2018,3,29,3,0,5.18,255.26000000000002
2018,3,29,4,0,5.54,243.78
2018,3,29,5,0,6.76,253.31
2018,3,29,6,0,6.53,261.44
2018,3,29,7,0,6.49,315.71
2018,3,29,8,0,9.700000000000001,350.04
2018,3,29,9,0,7.73,4.49
2018,3,29,10,0,8.870000000000001,2.83
2018,3,29,11,0,8.120000000000001,5.72
2018,3,29,12,0,7.11,20.41
2018,3,29,13,0,7.67,7.38
2018,3,29,14,0,9.13,350.59000000000003
2018,3,29,15,0,8.58,340.62
2018,3,29,16,0,9.26,327.35
2018,3,29,17,0,9.25,329.25
2018,3,29,18,0,7.84,330.07
2018,3,29,19,0,6.890000000000001,319.33
2018,3,29,20,0,7.74,309.87
2018,3,29,21,0,7.53,307.87
2018,3,29,22,0,6.99,304.18
2018,3,29,23,0,7.57,306.08
2018,3,30,0,0,7.8100000000000005,311.44
2018,3,30,1,0,9.05,315.90000000000003
2018,3,30,2,0,8.15,316.79
2018,3,30,3,0,9.56,308.37
2018,3,30,4,0,8.99,306.53000000000003
2018,3,30,5,0,7.62,304.67
2018,3,30,6,0,6.22,293.78000000000003
2018,3,30,7,0,5.73,276.06
2018,3,30,8,0,6.05,269.8
2018,3,30,9,0,6.53,270.1
2018,3,30,10,0,6.99,268.63
2018,3,30,11,0,7.25,255.20000000000002
2018,3,30,12,0,7.23,253.73000000000002
2018,3,30,13,0,6.67,256.92
2018,3,30,14,0,4.74,253.25
2018,3,30,15,0,4.63,257.9
2018,3,30,16,0,4.72,264.71
2018,3,30,17,0,4.96,291.28000000000003
2018,3,30,18,0,4.99,291.11
2018,3,30,19,0,4.51,283.55
2018,3,30,20,0,5.49,287
2018,3,30,21,0,4.9,284.86
2018,3,30,22,0,5.51,283.67
2018,3,30,23,0,5.78,304.24
2018,3,31,0,0,6.66,311.06
2018,3,31,1,0,9.44,316.19
2018,3,31,2,0,8.66,310.34000000000003
2018,3,31,3,0,9.61,327.16
2018,3,31,4,0,11.790000000000001,327.71
2018,3,31,5,0,10.46,323.83
2018,3,31,6,0,10.65,314.78000000000003
2018,3,31,7,0,10.69,309.52
2018,3,31,8,0,10.75,310.26
2018,3,31,9,0,11.33,313.04
2018,3,31,10,0,11.08,315.52
2018,3,31,11,0,10.61,311.71
2018,3,31,12,0,11.09,304.75
2018,3,31,13,0,9.67,296.45
2018,3,31,14,0,9.94,288.02
2018,3,31,15,0,9.790000000000001,289.76
2018,3,31,16,0,10.76,294.99
2018,3,31,17,0,9.88,291.74
2018,3,31,18,0,9.85,290.97
2018,3,31,19,0,9.47,292.58
2018,3,31,20,0,8.98,292.05
2018,3,31,21,0,7.46,293.67
2018,3,31,22,0,6.95,297.13
2018,3,31,23,0,7.09,295.65000000000003
2018,4,1,0,0,5.8,297.78000000000003
2018,4,1,1,0,5.55,292.53000000000003
2018,4,1,2,0,4.84,284.18
2018,4,1,3,0,5.3,279.46
2018,4,1,4,0,5.61,272.4
2018,4,1,5,0,5.28,269.44
2018,4,1,6,0,5.32,269.41
2018,4,1,7,0,5.8500000000000005,275.98
2018,4,1,8,0,5.51,281.26
2018,4,1,9,0,5.12,306.18
2018,4,1,10,0,5.98,307.31
2018,4,1,11,0,5.69,306.18
2018,4,1,12,0,4.96,292.94
2018,4,1,13,0,6.19,307.34000000000003
2018,4,1,14,0,6.97,319.7
2018,4,1,15,0,6.66,328.56
2018,4,1,16,0,6.09,330.44
2018,4,1,17,0,6.43,345.72
2018,4,1,18,0,6.8100000000000005,355.59000000000003
2018,4,1,19,0,7.38,352.15000000000003
2018,4,1,20,0,7.23,355.92
2018,4,1,21,0,7.54,358.02
2018,4,1,22,0,8.08,356.94
2018,4,1,23,0,7.86,4.19
2018,4,2,0,0,7.46,19.16
2018,4,2,1,0,6.79,24.71
2018,4,2,2,0,6.74,30.150000000000002
2018,4,2,3,0,5.94,44.22
2018,4,2,4,0,4.95,49.9
2018,4,2,5,0,3.68,69.52
2018,4,2,6,0,2.7800000000000002,88.64
2018,4,2,7,0,2.7600000000000002,104.81
2018,4,2,8,0,1.96,140.99
2018,4,2,9,0,1.55,161.42000000000002
2018,4,2,10,0,1.71,171.23
2018,4,2,11,0,1.59,181.51
2018,4,2,12,0,1.2,179.53
2018,4,2,13,0,1.04,151.08
2018,4,2,14,0,1.74,144.72
2018,4,2,15,0,1.83,149.03
2018,4,2,16,0,1.17,118.61
2018,4,2,17,0,1.68,132.98
2018,4,2,18,0,1.12,118.49000000000001
2018,4,2,19,0,1.26,166.28
2018,4,2,20,0,0.54,231.64000000000001
2018,4,2,21,0,2.1,323.39
2018,4,2,22,0,2.7600000000000002,337.56
2018,4,2,23,0,2.52,0.98
2018,4,3,0,0,2.5100000000000002,5.0600000000000005
2018,4,3,1,0,1.85,24.1
2018,4,3,2,0,2.15,66.48
2018,4,3,3,0,1.61,205.62
2018,4,3,4,0,1.9100000000000001,228.35
2018,4,3,5,0,2.11,232.13
2018,4,3,6,0,2.5100000000000002,233.38
2018,4,3,7,0,4.3100000000000005,252.15
2018,4,3,8,0,5.5,258.69
2018,4,3,9,0,5.87,269.37
2018,4,3,10,0,4.87,275.03000000000003
2018,4,3,11,0,4,266.68
2018,4,3,12,0,4.42,255.02
2018,4,3,13,0,4.49,240.04
2018,4,3,14,0,4.01,222.3
2018,4,3,15,0,3.6,239.85
2018,4,3,16,0,3.2600000000000002,251.48000000000002
2018,4,3,17,0,3.44,258.97
2018,4,3,18,0,3.7800000000000002,242.77
2018,4,3,19,0,3.63,248.77
2018,4,3,20,0,2.7600000000000002,296.54
2018,4,3,21,0,3.81,1.92
2018,4,3,22,0,3.8200000000000003,2.68
2018,4,3,23,0,2.29,6.5600000000000005
2018,4,4,0,0,1.75,356.47
2018,4,4,1,0,1.57,347.5
2018,4,4,2,0,1.27,291.09000000000003
2018,4,4,3,0,0.9500000000000001,255.11
2018,4,4,4,0,1.69,241.03
2018,4,4,5,0,4.23,244.43
2018,4,4,6,0,3.7800000000000002,235.28
2018,4,4,7,0,5.49,242.61
2018,4,4,8,0,5.57,251.49
2018,4,4,9,0,6.34,259.76
2018,4,4,10,0,6.2,268.21
2018,4,4,11,0,6.16,265.84000000000003
2018,4,4,12,0,5.83,267.39
2018,4,4,13,0,5.32,264.45
2018,4,4,14,0,4.2,257.33
2018,4,4,15,0,2.73,272.46
2018,4,4,16,0,2.0300000000000002,312.59000000000003
2018,4,4,17,0,2.29,308.40000000000003
2018,4,4,18,0,2.3000000000000003,328.52
2018,4,4,19,0,2.15,356.31
2018,4,4,20,0,1.6400000000000001,22.54
2018,4,4,21,0,2.64,4.38
2018,4,4,22,0,0.96,325.92
2018,4,4,23,0,2.93,350.5
2018,4,5,0,0,4.25,289.08
2018,4,5,1,0,4.25,305.24
2018,4,5,2,0,3.73,295.82
2018,4,5,3,0,4.47,309.71
2018,4,5,4,0,2.92,277.46
2018,4,5,5,0,4.75,287.49
2018,4,5,6,0,4.42,289.36
2018,4,5,7,0,4.13,328.86
2018,4,5,8,0,4.95,306.54
2018,4,5,9,0,4.82,298.25
2018,4,5,10,0,4.97,281.35
2018,4,5,11,0,4.97,283.16
2018,4,5,12,0,5.37,290.02
2018,4,5,13,0,5.28,284.45
2018,4,5,14,0,4.47,298.07
2018,4,5,15,0,4.84,326.8
2018,4,5,16,0,4.65,337.6
2018,4,5,17,0,4.94,333.09000000000003
2018,4,5,18,0,4.95,342.58
2018,4,5,19,0,6.7700000000000005,355.17
2018,4,5,20,0,7.0600000000000005,350.55
2018,4,5,21,0,7.86,345.05
2018,4,5,22,0,9.52,336.43
2018,4,5,23,0,7.72,338.33
2018,4,6,0,0,11.58,346.96
2018,4,6,1,0,11.27,331.88
2018,4,6,2,0,12.24,328.27
2018,4,6,3,0,11.63,321.48
2018,4,6,4,0,11.77,317.61
2018,4,6,5,0,12.33,316.58
2018,4,6,6,0,11.55,312.82
2018,4,6,7,0,10.97,308.04
2018,4,6,8,0,12.88,315.82
2018,4,6,9,0,12.85,318.78000000000003
2018,4,6,10,0,11.91,318.84000000000003
2018,4,6,11,0,12.17,317.85
2018,4,6,12,0,12.370000000000001,314.31
2018,4,6,13,0,12.950000000000001,316.2
2018,4,6,14,0,11.59,319.07
2018,4,6,15,0,10.66,322.73
2018,4,6,16,0,9.68,323.57
2018,4,6,17,0,8.01,324.07
2018,4,6,18,0,8.41,318.43
2018,4,6,19,0,7.17,320.31
2018,4,6,20,0,5.96,316.13
2018,4,6,21,0,3.86,322.71
2018,4,6,22,0,4.37,339.61
2018,4,6,23,0,5.29,338.02
2018,4,7,0,0,4.5200000000000005,326.91
2018,4,7,1,0,3.08,329.85
2018,4,7,2,0,5.57,336.53000000000003
2018,4,7,3,0,7.3100000000000005,336.90000000000003
2018,4,7,4,0,6.38,328.14
2018,4,7,5,0,6.6000000000000005,308.3
2018,4,7,6,0,5.69,306
2018,4,7,7,0,5.5200000000000005,288.86
2018,4,7,8,0,5.38,286.42
2018,4,7,9,0,5.23,287.05
2018,4,7,10,0,5.3100000000000005,287.78000000000003
2018,4,7,11,0,5.13,294.07
2018,4,7,12,0,5.23,291.6
2018,4,7,13,0,4.63,289.09000000000003
2018,4,7,14,0,4.0600000000000005,304.17
2018,4,7,15,0,3.1,311.41
2018,4,7,16,0,1.97,351.1
2018,4,7,17,0,1.77,349.26
2018,4,7,18,0,1.57,355.12
2018,4,7,19,0,1.43,6.5200000000000005
2018,4,7,20,0,1.6500000000000001,359.81
2018,4,7,21,0,1.08,21.61
2018,4,7,22,0,1.42,27.35
2018,4,7,23,0,1.09,5.0200000000000005
2018,4,8,0,0,1.18,359.36
2018,4,8,1,0,1.59,31.240000000000002
2018,4,8,2,0,2.17,69.19
2018,4,8,3,0,2.65,98.95
2018,4,8,4,0,2.2,116.36
2018,4,8,5,0,2.02,166.57
2018,4,8,6,0,2.05,149.18
2018,4,8,7,0,1.96,153.41
2018,4,8,8,0,2.49,134.56
2018,4,8,9,0,2.58,141.85
2018,4,8,10,0,2.0300000000000002,140.43
2018,4,8,11,0,2.12,129.39000000000001
2018,4,8,12,0,1.86,118.60000000000001
2018,4,8,13,0,2.1,107.46000000000001
2018,4,8,14,0,2.0100000000000002,120.57000000000001
2018,4,8,15,0,1.92,116.32000000000001
2018,4,8,16,0,2.0100000000000002,119.69
2018,4,8,17,0,2.44,124.68
2018,4,8,18,0,2.25,127.92
2018,4,8,19,0,1.6300000000000001,116.39
2018,4,8,20,0,0.96,343.48
2018,4,8,21,0,1.02,29.67
2018,4,8,22,0,1.56,59.33
2018,4,8,23,0,0.92,122.16
2018,4,9,0,0,1.31,96.48
2018,4,9,1,0,2.44,112.84
2018,4,9,2,0,2.46,153.35
2018,4,9,3,0,2.16,161.9
2018,4,9,4,0,2.16,166.57
2018,4,9,5,0,2.7800000000000002,183.36
2018,4,9,6,0,2.56,190.03
2018,4,9,7,0,2.45,204.52
2018,4,9,8,0,2.48,225.23000000000002
2018,4,9,9,0,2.13,232.03
2018,4,9,10,0,2.88,242.21
2018,4,9,11,0,2,292.46
2018,4,9,12,0,2.34,265.02
2018,4,9,13,0,2.56,261.66
2018,4,9,14,0,3.16,256.63
2018,4,9,15,0,0.62,225.3
2018,4,9,16,0,1.5,259.18
2018,4,9,17,0,1.08,5.64
2018,4,9,18,0,0.84,21.23
2018,4,9,19,0,0.6,301.12
2018,4,9,20,0,1.47,267.37
2018,4,9,21,0,4.19,240.59
2018,4,9,22,0,4.5,235.39000000000001
2018,4,9,23,0,3.54,233.52
2018,4,10,0,0,2.57,222.56
2018,4,10,1,0,2.18,206.36
2018,4,10,2,0,2.68,218.55
2018,4,10,3,0,3.02,169.6
2018,4,10,4,0,2.7800000000000002,206.75
2018,4,10,5,0,2.49,235.05
2018,4,10,6,0,2.98,240.29
2018,4,10,7,0,3.87,255.35
2018,4,10,8,0,3.5,246.89000000000001
2018,4,10,9,0,3.24,280.37
2018,4,10,10,0,3.13,274.14
2018,4,10,11,0,3.2600000000000002,242.39000000000001
2018,4,10,12,0,3.38,264.41
2018,4,10,13,0,3.87,243.95000000000002
2018,4,10,14,0,4.46,263.32
2018,4,10,15,0,4.4,272.88
2018,4,10,16,0,3.84,272.5
2018,4,10,17,0,4.19,284.17
2018,4,10,18,0,4.39,283.55
2018,4,10,19,0,4.79,288.15000000000003
2018,4,10,20,0,4.66,287.95
2018,4,10,21,0,4.9,278.68
2018,4,10,22,0,5.15,281.28000000000003
2018,4,10,23,0,7.88,351.8
2018,4,11,0,0,6.9,351.28000000000003
2018,4,11,1,0,4.54,343.75
2018,4,11,2,0,7.05,353.89
2018,4,11,3,0,5.26,342.7
2018,4,11,4,0,3.95,349.12
2018,4,11,5,0,3.37,328.72
2018,4,11,6,0,3.2800000000000002,15.15
2018,4,11,7,0,1.99,6.61
